route_id,service_id,trip_id,trip_headsign,direction_id,block_id
12-273,JAN18-JANSU18-Sunday-15,50138194-JAN18-JANSU18-Sunday-15,"Rideau",1,5761496
12-273,JAN18-JANSU18-Sunday-15,50138195-JAN18-JANSU18-Sunday-15,"Blair",0,5761496
12-273,JAN18-JANSU18-Sunday-15,50138196-JAN18-JANSU18-Sunday-15,"Rideau",1,5761496
12-273,JAN18-JANSU18-Sunday-15,50138197-JAN18-JANSU18-Sunday-15,"Blair",0,5761496
12-273,JAN18-JANSU18-Sunday-15,50138198-JAN18-JANSU18-Sunday-15,"Rideau",1,5761496
12-273,JAN18-JANSU18-Sunday-15,50138199-JAN18-JANSU18-Sunday-15,"Blair",0,5761496
12-273,JAN18-JANSU18-Sunday-15,50138200-JAN18-JANSU18-Sunday-15,"Rideau",1,5761458
12-273,JAN18-JANSU18-Sunday-15,50138201-JAN18-JANSU18-Sunday-15,"Rideau",1,5761519
12-273,JAN18-JANSU18-Sunday-15,50138202-JAN18-JANSU18-Sunday-15,"Blair",0,5761519
12-273,JAN18-JANSU18-Sunday-15,50138203-JAN18-JANSU18-Sunday-15,"Rideau",1,5761519
98-273,JAN18-JANSU18-Sunday-15,50138204-JAN18-JANSU18-Sunday-15,"Hawthorne",0,5761705
106-273,JAN18-JANSU18-Sunday-15,50138205-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761705
12-273,JAN18-JANSU18-Sunday-15,50138206-JAN18-JANSU18-Sunday-15,"Rideau",1,5761704
12-273,JAN18-JANSU18-Sunday-15,50138207-JAN18-JANSU18-Sunday-15,"Blair",0,5761704
12-273,JAN18-JANSU18-Sunday-15,50138208-JAN18-JANSU18-Sunday-15,"Rideau",1,5761704
12-273,JAN18-JANSU18-Sunday-15,50138209-JAN18-JANSU18-Sunday-15,"Blair",0,5761704
12-273,JAN18-JANSU18-Sunday-15,50138210-JAN18-JANSU18-Sunday-15,"Rideau",1,5761704
12-273,JAN18-JANSU18-Sunday-15,50138211-JAN18-JANSU18-Sunday-15,"Blair",0,5761704
95-273,JAN18-JANSU18-Sunday-15,50138212-JAN18-JANSU18-Sunday-15,"Barrhaven Centre",1,5761577
95-273,JAN18-JANSU18-Sunday-15,50138213-JAN18-JANSU18-Sunday-15,"Orléans",0,5761577
40-273,JAN18-JANSU18-Sunday-15,50138216-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761707
18-273,JAN18-JANSU18-Sunday-15,50138218-JAN18-JANSU18-Sunday-15,"Rideau",1,5761707
18-273,JAN18-JANSU18-Sunday-15,50138220-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761707
14-273,JAN18-JANSU18-Sunday-15,50138222-JAN18-JANSU18-Sunday-15,"Carlington",1,5761707
14-273,JAN18-JANSU18-Sunday-15,50138223-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761707
106-273,JAN18-JANSU18-Sunday-15,50138224-JAN18-JANSU18-Sunday-15,"Hurdman",1,5761647
106-273,JAN18-JANSU18-Sunday-15,50138226-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761647
14-273,JAN18-JANSU18-Sunday-15,50138228-JAN18-JANSU18-Sunday-15,"Carlington",1,5761647
14-273,JAN18-JANSU18-Sunday-15,50138229-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761647
7-273,JAN18-JANSU18-Sunday-15,50138231-JAN18-JANSU18-Sunday-15,"Carleton",0,5761647
7-273,JAN18-JANSU18-Sunday-15,50138232-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761647
18-273,JAN18-JANSU18-Sunday-15,50138234-JAN18-JANSU18-Sunday-15,"Rideau",1,5761647
18-273,JAN18-JANSU18-Sunday-15,50138235-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761491
14-273,JAN18-JANSU18-Sunday-15,50138237-JAN18-JANSU18-Sunday-15,"Carlington",1,5761491
14-273,JAN18-JANSU18-Sunday-15,50138238-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761491
40-273,JAN18-JANSU18-Sunday-15,50138239-JAN18-JANSU18-Sunday-15,"Greenboro",1,5761547
40-273,JAN18-JANSU18-Sunday-15,50138241-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761547
18-273,JAN18-JANSU18-Sunday-15,50138243-JAN18-JANSU18-Sunday-15,"Rideau",1,5761547
18-273,JAN18-JANSU18-Sunday-15,50138245-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761547
106-273,JAN18-JANSU18-Sunday-15,50138247-JAN18-JANSU18-Sunday-15,"Hurdman",1,5761547
106-273,JAN18-JANSU18-Sunday-15,50138249-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761547
14-273,JAN18-JANSU18-Sunday-15,50138251-JAN18-JANSU18-Sunday-15,"Carlington",1,5761547
14-273,JAN18-JANSU18-Sunday-15,50138252-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761547
18-273,JAN18-JANSU18-Sunday-15,50138254-JAN18-JANSU18-Sunday-15,"Rideau",1,5761547
18-273,JAN18-JANSU18-Sunday-15,50138256-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761547
7-273,JAN18-JANSU18-Sunday-15,50138258-JAN18-JANSU18-Sunday-15,"Carleton",0,5761547
7-273,JAN18-JANSU18-Sunday-15,50138259-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761547
106-273,JAN18-JANSU18-Sunday-15,50138261-JAN18-JANSU18-Sunday-15,"Hurdman",1,5761547
61-273,JAN18-JANSU18-Sunday-15,50138262-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761438
19-273,JAN18-JANSU18-Sunday-15,50138264-JAN18-JANSU18-Sunday-15,"Bank",0,5761438
19-273,JAN18-JANSU18-Sunday-15,50138266-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761438
106-273,JAN18-JANSU18-Sunday-15,50138268-JAN18-JANSU18-Sunday-15,"Hurdman",1,5761438
106-273,JAN18-JANSU18-Sunday-15,50138270-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761438
14-273,JAN18-JANSU18-Sunday-15,50138272-JAN18-JANSU18-Sunday-15,"Carlington",1,5761438
14-273,JAN18-JANSU18-Sunday-15,50138273-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761438
14-273,JAN18-JANSU18-Sunday-15,50138274-JAN18-JANSU18-Sunday-15,"Carlington",1,5761701
14-273,JAN18-JANSU18-Sunday-15,50138275-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761701
106-273,JAN18-JANSU18-Sunday-15,50138277-JAN18-JANSU18-Sunday-15,"Hurdman",1,5761701
106-273,JAN18-JANSU18-Sunday-15,50138279-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761701
14-273,JAN18-JANSU18-Sunday-15,50138281-JAN18-JANSU18-Sunday-15,"Carlington",1,5761701
14-273,JAN18-JANSU18-Sunday-15,50138282-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761701
19-273,JAN18-JANSU18-Sunday-15,50138284-JAN18-JANSU18-Sunday-15,"Bank",0,5761701
19-273,JAN18-JANSU18-Sunday-15,50138286-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761701
14-273,JAN18-JANSU18-Sunday-15,50138287-JAN18-JANSU18-Sunday-15,"Carlington",1,5761491
14-273,JAN18-JANSU18-Sunday-15,50138288-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761491
14-273,JAN18-JANSU18-Sunday-15,50138290-JAN18-JANSU18-Sunday-15,"Carlington",1,5761491
14-273,JAN18-JANSU18-Sunday-15,50138291-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761491
7-273,JAN18-JANSU18-Sunday-15,50138293-JAN18-JANSU18-Sunday-15,"Carleton",0,5761491
7-273,JAN18-JANSU18-Sunday-15,50138294-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761491
7-273,JAN18-JANSU18-Sunday-15,50138296-JAN18-JANSU18-Sunday-15,"Carleton",0,5761491
14-273,JAN18-JANSU18-Sunday-15,50138297-JAN18-JANSU18-Sunday-15,"Carlington",1,5761497
14-273,JAN18-JANSU18-Sunday-15,50138298-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761497
19-273,JAN18-JANSU18-Sunday-15,50138300-JAN18-JANSU18-Sunday-15,"Bank",0,5761497
19-273,JAN18-JANSU18-Sunday-15,50138302-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761497
18-273,JAN18-JANSU18-Sunday-15,50138304-JAN18-JANSU18-Sunday-15,"Rideau",1,5761497
18-273,JAN18-JANSU18-Sunday-15,50138306-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761497
62-273,JAN18-JANSU18-Sunday-15,50138308-JAN18-JANSU18-Sunday-15,"Stittsville",1,5761497
61-273,JAN18-JANSU18-Sunday-15,50138309-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761497
14-273,JAN18-JANSU18-Sunday-15,50138310-JAN18-JANSU18-Sunday-15,"Carlington",1,5761682
14-273,JAN18-JANSU18-Sunday-15,50138311-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761682
40-273,JAN18-JANSU18-Sunday-15,50138313-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761682
14-273,JAN18-JANSU18-Sunday-15,50138315-JAN18-JANSU18-Sunday-15,"Carlington",1,5761682
63-273,JAN18-JANSU18-Sunday-15,50138316-JAN18-JANSU18-Sunday-15,"Briarbrook via Innovation",0,5761585
63-273,JAN18-JANSU18-Sunday-15,50138317-JAN18-JANSU18-Sunday-15,"Mackenzie King via Briarbrook",1,5761585
16-273,JAN18-JANSU18-Sunday-15,50138319-JAN18-JANSU18-Sunday-15,"Main",0,5761585
16-273,JAN18-JANSU18-Sunday-15,50138320-JAN18-JANSU18-Sunday-15,"Britannia",1,5761585
16-273,JAN18-JANSU18-Sunday-15,50138321-JAN18-JANSU18-Sunday-15,"Main",0,5761585
16-273,JAN18-JANSU18-Sunday-15,50138322-JAN18-JANSU18-Sunday-15,"Britannia",1,5761585
16-273,JAN18-JANSU18-Sunday-15,50138323-JAN18-JANSU18-Sunday-15,"Main",0,5761585
16-273,JAN18-JANSU18-Sunday-15,50138324-JAN18-JANSU18-Sunday-15,"Britannia",1,5761585
16-273,JAN18-JANSU18-Sunday-15,50138325-JAN18-JANSU18-Sunday-15,"Main",0,5761585
106-273,JAN18-JANSU18-Sunday-15,50138327-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761585
11-273,JAN18-JANSU18-Sunday-15,50138329-JAN18-JANSU18-Sunday-15,"Rideau",0,5761585
11-273,JAN18-JANSU18-Sunday-15,50138331-JAN18-JANSU18-Sunday-15,"Bayshore",1,5761585
11-273,JAN18-JANSU18-Sunday-15,50138332-JAN18-JANSU18-Sunday-15,"Rideau",0,5761585
11-273,JAN18-JANSU18-Sunday-15,50138334-JAN18-JANSU18-Sunday-15,"Bayshore",1,5761585
16-273,JAN18-JANSU18-Sunday-15,50138335-JAN18-JANSU18-Sunday-15,"Britannia",1,5761486
16-273,JAN18-JANSU18-Sunday-15,50138336-JAN18-JANSU18-Sunday-15,"Main",0,5761486
16-273,JAN18-JANSU18-Sunday-15,50138337-JAN18-JANSU18-Sunday-15,"Britannia",1,5761486
16-273,JAN18-JANSU18-Sunday-15,50138338-JAN18-JANSU18-Sunday-15,"Main",0,5761486
16-273,JAN18-JANSU18-Sunday-15,50138339-JAN18-JANSU18-Sunday-15,"Britannia",1,5761486
16-273,JAN18-JANSU18-Sunday-15,50138340-JAN18-JANSU18-Sunday-15,"Main",0,5761486
16-273,JAN18-JANSU18-Sunday-15,50138341-JAN18-JANSU18-Sunday-15,"Britannia",1,5761486
16-273,JAN18-JANSU18-Sunday-15,50138343-JAN18-JANSU18-Sunday-15,"Main",0,5761486
16-273,JAN18-JANSU18-Sunday-15,50138344-JAN18-JANSU18-Sunday-15,"Britannia",1,5761486
16-273,JAN18-JANSU18-Sunday-15,50138346-JAN18-JANSU18-Sunday-15,"Main",0,5761486
16-273,JAN18-JANSU18-Sunday-15,50138347-JAN18-JANSU18-Sunday-15,"Main",0,5761551
16-273,JAN18-JANSU18-Sunday-15,50138348-JAN18-JANSU18-Sunday-15,"Britannia",1,5761551
63-273,JAN18-JANSU18-Sunday-15,50138350-JAN18-JANSU18-Sunday-15,"Briarbrook via Innovation",0,5761551
63-273,JAN18-JANSU18-Sunday-15,50138351-JAN18-JANSU18-Sunday-15,"Mackenzie King via Briarbrook",1,5761551
16-273,JAN18-JANSU18-Sunday-15,50138352-JAN18-JANSU18-Sunday-15,"Main",0,5761505
16-273,JAN18-JANSU18-Sunday-15,50138354-JAN18-JANSU18-Sunday-15,"Main",0,5761505
16-273,JAN18-JANSU18-Sunday-15,50138356-JAN18-JANSU18-Sunday-15,"Main",0,5761505
16-273,JAN18-JANSU18-Sunday-15,50138357-JAN18-JANSU18-Sunday-15,"Britannia",1,5761505
16-273,JAN18-JANSU18-Sunday-15,50138359-JAN18-JANSU18-Sunday-15,"Main",0,5761505
16-273,JAN18-JANSU18-Sunday-15,50138360-JAN18-JANSU18-Sunday-15,"Britannia",1,5761505
11-273,JAN18-JANSU18-Sunday-15,50138361-JAN18-JANSU18-Sunday-15,"Rideau",0,5761632
11-273,JAN18-JANSU18-Sunday-15,50138363-JAN18-JANSU18-Sunday-15,"Bayshore",1,5761632
11-273,JAN18-JANSU18-Sunday-15,50138364-JAN18-JANSU18-Sunday-15,"Rideau",0,5761632
11-273,JAN18-JANSU18-Sunday-15,50138366-JAN18-JANSU18-Sunday-15,"Bayshore",1,5761632
153-273,JAN18-JANSU18-Sunday-15,50138367-JAN18-JANSU18-Sunday-15,"Carlingwood",0,5761480
153-273,JAN18-JANSU18-Sunday-15,50138369-JAN18-JANSU18-Sunday-15,"Lincoln Fields",1,5761480
16-273,JAN18-JANSU18-Sunday-15,50138370-JAN18-JANSU18-Sunday-15,"Britannia",1,5761594
16-273,JAN18-JANSU18-Sunday-15,50138371-JAN18-JANSU18-Sunday-15,"Main",0,5761594
16-273,JAN18-JANSU18-Sunday-15,50138372-JAN18-JANSU18-Sunday-15,"Britannia",1,5761594
16-273,JAN18-JANSU18-Sunday-15,50138373-JAN18-JANSU18-Sunday-15,"Main",0,5761594
16-273,JAN18-JANSU18-Sunday-15,50138374-JAN18-JANSU18-Sunday-15,"Britannia",1,5761594
16-273,JAN18-JANSU18-Sunday-15,50138375-JAN18-JANSU18-Sunday-15,"Main",0,5761594
86-273,JAN18-JANSU18-Sunday-15,50138376-JAN18-JANSU18-Sunday-15,"Elmvale",0,5761455
16-273,JAN18-JANSU18-Sunday-15,50138378-JAN18-JANSU18-Sunday-15,"Britannia",1,5761455
16-273,JAN18-JANSU18-Sunday-15,50138379-JAN18-JANSU18-Sunday-15,"Main",0,5761455
16-273,JAN18-JANSU18-Sunday-15,50138380-JAN18-JANSU18-Sunday-15,"Britannia",1,5761455
16-273,JAN18-JANSU18-Sunday-15,50138381-JAN18-JANSU18-Sunday-15,"Main",0,5761455
16-273,JAN18-JANSU18-Sunday-15,50138382-JAN18-JANSU18-Sunday-15,"Britannia",1,5761455
16-273,JAN18-JANSU18-Sunday-15,50138383-JAN18-JANSU18-Sunday-15,"Main",0,5761455
16-273,JAN18-JANSU18-Sunday-15,50138384-JAN18-JANSU18-Sunday-15,"Britannia",1,5761455
30-273,JAN18-JANSU18-Sunday-15,50138386-JAN18-JANSU18-Sunday-15,"Millennium",1,5761455
30-273,JAN18-JANSU18-Sunday-15,50138388-JAN18-JANSU18-Sunday-15,"Albert / Bay",0,5761455
30-273,JAN18-JANSU18-Sunday-15,50138390-JAN18-JANSU18-Sunday-15,"Albert / Bay",0,5761455
5-273,JAN18-JANSU18-Sunday-15,50138392-JAN18-JANSU18-Sunday-15,"Rideau",1,5761455
5-273,JAN18-JANSU18-Sunday-15,50138394-JAN18-JANSU18-Sunday-15,"Billings Bridge",0,5761455
16-273,JAN18-JANSU18-Sunday-15,50138395-JAN18-JANSU18-Sunday-15,"Main",0,5761653
16-273,JAN18-JANSU18-Sunday-15,50138396-JAN18-JANSU18-Sunday-15,"Britannia",1,5761653
16-273,JAN18-JANSU18-Sunday-15,50138397-JAN18-JANSU18-Sunday-15,"Main",0,5761653
16-273,JAN18-JANSU18-Sunday-15,50138398-JAN18-JANSU18-Sunday-15,"Britannia",1,5761653
16-273,JAN18-JANSU18-Sunday-15,50138399-JAN18-JANSU18-Sunday-15,"Main",0,5761653
16-273,JAN18-JANSU18-Sunday-15,50138400-JAN18-JANSU18-Sunday-15,"Britannia",1,5761653
16-273,JAN18-JANSU18-Sunday-15,50138401-JAN18-JANSU18-Sunday-15,"Main",0,5761671
16-273,JAN18-JANSU18-Sunday-15,50138402-JAN18-JANSU18-Sunday-15,"Britannia",1,5761671
16-273,JAN18-JANSU18-Sunday-15,50138404-JAN18-JANSU18-Sunday-15,"Main",0,5761671
16-273,JAN18-JANSU18-Sunday-15,50138405-JAN18-JANSU18-Sunday-15,"Britannia",1,5761671
16-273,JAN18-JANSU18-Sunday-15,50138407-JAN18-JANSU18-Sunday-15,"Main",0,5761671
16-273,JAN18-JANSU18-Sunday-15,50138408-JAN18-JANSU18-Sunday-15,"Britannia",1,5761671
16-273,JAN18-JANSU18-Sunday-15,50138410-JAN18-JANSU18-Sunday-15,"Main",0,5761671
16-273,JAN18-JANSU18-Sunday-15,50138411-JAN18-JANSU18-Sunday-15,"Britannia",1,5761671
16-273,JAN18-JANSU18-Sunday-15,50138413-JAN18-JANSU18-Sunday-15,"Main",0,5761671
16-273,JAN18-JANSU18-Sunday-15,50138414-JAN18-JANSU18-Sunday-15,"Britannia",1,5761671
16-273,JAN18-JANSU18-Sunday-15,50138416-JAN18-JANSU18-Sunday-15,"Main",0,5761671
44-273,JAN18-JANSU18-Sunday-15,50138418-JAN18-JANSU18-Sunday-15,"Gatineau",1,5761671
44-273,JAN18-JANSU18-Sunday-15,50138419-JAN18-JANSU18-Sunday-15,"Billings Bridge",0,5761671
16-273,JAN18-JANSU18-Sunday-15,50138420-JAN18-JANSU18-Sunday-15,"Britannia",1,5761461
16-273,JAN18-JANSU18-Sunday-15,50138421-JAN18-JANSU18-Sunday-15,"Main",0,5761461
16-273,JAN18-JANSU18-Sunday-15,50138422-JAN18-JANSU18-Sunday-15,"Britannia",1,5761461
16-273,JAN18-JANSU18-Sunday-15,50138423-JAN18-JANSU18-Sunday-15,"Main",0,5761461
16-273,JAN18-JANSU18-Sunday-15,50138424-JAN18-JANSU18-Sunday-15,"Britannia",1,5761461
16-273,JAN18-JANSU18-Sunday-15,50138425-JAN18-JANSU18-Sunday-15,"Main",0,5761505
16-273,JAN18-JANSU18-Sunday-15,50138426-JAN18-JANSU18-Sunday-15,"Britannia",1,5761505
16-273,JAN18-JANSU18-Sunday-15,50138428-JAN18-JANSU18-Sunday-15,"Main",0,5761505
16-273,JAN18-JANSU18-Sunday-15,50138429-JAN18-JANSU18-Sunday-15,"Britannia",1,5761505
16-273,JAN18-JANSU18-Sunday-15,50138431-JAN18-JANSU18-Sunday-15,"Main",0,5761505
16-273,JAN18-JANSU18-Sunday-15,50138432-JAN18-JANSU18-Sunday-15,"Britannia",1,5761505
16-273,JAN18-JANSU18-Sunday-15,50138434-JAN18-JANSU18-Sunday-15,"Main",0,5761505
16-273,JAN18-JANSU18-Sunday-15,50138435-JAN18-JANSU18-Sunday-15,"Britannia",1,5761505
16-273,JAN18-JANSU18-Sunday-15,50138437-JAN18-JANSU18-Sunday-15,"Main",0,5761505
16-273,JAN18-JANSU18-Sunday-15,50138438-JAN18-JANSU18-Sunday-15,"Britannia",1,5761505
86-273,JAN18-JANSU18-Sunday-15,50138440-JAN18-JANSU18-Sunday-15,"Baseline  Colonnade",1,5761505
86-273,JAN18-JANSU18-Sunday-15,50138441-JAN18-JANSU18-Sunday-15,"Elmvale",0,5761505
14-273,JAN18-JANSU18-Sunday-15,50138442-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761702
18-273,JAN18-JANSU18-Sunday-15,50138444-JAN18-JANSU18-Sunday-15,"Rideau",1,5761702
18-273,JAN18-JANSU18-Sunday-15,50138446-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761702
14-273,JAN18-JANSU18-Sunday-15,50138448-JAN18-JANSU18-Sunday-15,"Carlington",1,5761702
14-273,JAN18-JANSU18-Sunday-15,50138449-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761702
40-273,JAN18-JANSU18-Sunday-15,50138451-JAN18-JANSU18-Sunday-15,"Greenboro",1,5761702
40-273,JAN18-JANSU18-Sunday-15,50138453-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761702
18-273,JAN18-JANSU18-Sunday-15,50138455-JAN18-JANSU18-Sunday-15,"Rideau",1,5761702
18-273,JAN18-JANSU18-Sunday-15,50138457-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761702
40-273,JAN18-JANSU18-Sunday-15,50138458-JAN18-JANSU18-Sunday-15,"Greenboro",1,5761676
40-273,JAN18-JANSU18-Sunday-15,50138460-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761676
18-273,JAN18-JANSU18-Sunday-15,50138462-JAN18-JANSU18-Sunday-15,"Rideau",1,5761676
18-273,JAN18-JANSU18-Sunday-15,50138464-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761676
18-273,JAN18-JANSU18-Sunday-15,50138466-JAN18-JANSU18-Sunday-15,"Rideau",1,5761676
18-273,JAN18-JANSU18-Sunday-15,50138468-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761676
106-273,JAN18-JANSU18-Sunday-15,50138470-JAN18-JANSU18-Sunday-15,"Hurdman",1,5761676
86-273,JAN18-JANSU18-Sunday-15,50138472-JAN18-JANSU18-Sunday-15,"Baseline  Colonnade",1,5761676
86-273,JAN18-JANSU18-Sunday-15,50138473-JAN18-JANSU18-Sunday-15,"Elmvale",0,5761676
4-273,JAN18-JANSU18-Sunday-15,50138475-JAN18-JANSU18-Sunday-15,"Carleton",0,5761676
104-273,JAN18-JANSU18-Sunday-15,50138476-JAN18-JANSU18-Sunday-15,"Place d'Orléans",0,5761676
18-273,JAN18-JANSU18-Sunday-15,50138477-JAN18-JANSU18-Sunday-15,"Rideau",1,5761658
18-273,JAN18-JANSU18-Sunday-15,50138479-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761658
14-273,JAN18-JANSU18-Sunday-15,50138481-JAN18-JANSU18-Sunday-15,"Carlington",1,5761658
14-273,JAN18-JANSU18-Sunday-15,50138482-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761658
19-273,JAN18-JANSU18-Sunday-15,50138484-JAN18-JANSU18-Sunday-15,"Bank",0,5761658
19-273,JAN18-JANSU18-Sunday-15,50138486-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761658
19-273,JAN18-JANSU18-Sunday-15,50138488-JAN18-JANSU18-Sunday-15,"Bank",0,5761658
19-273,JAN18-JANSU18-Sunday-15,50138490-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761658
131-273,JAN18-JANSU18-Sunday-15,50138491-JAN18-JANSU18-Sunday-15,"Chapel Hill",1,5761549
131-273,JAN18-JANSU18-Sunday-15,50138493-JAN18-JANSU18-Sunday-15,"Convent Glen",0,5761549
122-273,JAN18-JANSU18-Sunday-15,50138494-JAN18-JANSU18-Sunday-15,"Place d'Orléans",1,5761597
131-273,JAN18-JANSU18-Sunday-15,50138496-JAN18-JANSU18-Sunday-15,"Convent Glen",0,5761597
122-273,JAN18-JANSU18-Sunday-15,50138498-JAN18-JANSU18-Sunday-15,"Millennium",0,5761597
122-273,JAN18-JANSU18-Sunday-15,50138499-JAN18-JANSU18-Sunday-15,"Place d'Orléans",1,5761597
134-273,JAN18-JANSU18-Sunday-15,50138501-JAN18-JANSU18-Sunday-15,"Renaud",0,5761597
134-273,JAN18-JANSU18-Sunday-15,50138502-JAN18-JANSU18-Sunday-15,"Place d'Orléans",1,5761597
134-273,JAN18-JANSU18-Sunday-15,50138504-JAN18-JANSU18-Sunday-15,"Renaud",0,5761597
134-273,JAN18-JANSU18-Sunday-15,50138505-JAN18-JANSU18-Sunday-15,"Place d'Orléans",1,5761597
19-273,JAN18-JANSU18-Sunday-15,50138507-JAN18-JANSU18-Sunday-15,"Bank",0,5761597
19-273,JAN18-JANSU18-Sunday-15,50138509-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761597
19-273,JAN18-JANSU18-Sunday-15,50138511-JAN18-JANSU18-Sunday-15,"Bank",0,5761597
19-273,JAN18-JANSU18-Sunday-15,50138513-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761597
19-273,JAN18-JANSU18-Sunday-15,50138515-JAN18-JANSU18-Sunday-15,"Bank",0,5761597
19-273,JAN18-JANSU18-Sunday-15,50138517-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761597
19-273,JAN18-JANSU18-Sunday-15,50138518-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761479
19-273,JAN18-JANSU18-Sunday-15,50138520-JAN18-JANSU18-Sunday-15,"Bank",0,5761479
19-273,JAN18-JANSU18-Sunday-15,50138522-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761479
19-273,JAN18-JANSU18-Sunday-15,50138524-JAN18-JANSU18-Sunday-15,"Bank",0,5761479
19-273,JAN18-JANSU18-Sunday-15,50138526-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761479
19-273,JAN18-JANSU18-Sunday-15,50138528-JAN18-JANSU18-Sunday-15,"Bank",0,5761479
19-273,JAN18-JANSU18-Sunday-15,50138530-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761479
19-273,JAN18-JANSU18-Sunday-15,50138532-JAN18-JANSU18-Sunday-15,"Bank",0,5761479
19-273,JAN18-JANSU18-Sunday-15,50138533-JAN18-JANSU18-Sunday-15,"Bank",0,5761597
19-273,JAN18-JANSU18-Sunday-15,50138535-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761597
106-273,JAN18-JANSU18-Sunday-15,50138537-JAN18-JANSU18-Sunday-15,"Hurdman",1,5761597
106-273,JAN18-JANSU18-Sunday-15,50138539-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761597
61-273,JAN18-JANSU18-Sunday-15,50138541-JAN18-JANSU18-Sunday-15,"Terry Fox",1,5761597
61-273,JAN18-JANSU18-Sunday-15,50138542-JAN18-JANSU18-Sunday-15,"St-Laurent",0,5761597
19-273,JAN18-JANSU18-Sunday-15,50138543-JAN18-JANSU18-Sunday-15,"Bank",0,5761456
19-273,JAN18-JANSU18-Sunday-15,50138545-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761456
61-273,JAN18-JANSU18-Sunday-15,50138546-JAN18-JANSU18-Sunday-15,"Terry Fox",1,5761497
24-273,JAN18-JANSU18-Sunday-15,50138547-JAN18-JANSU18-Sunday-15,"Beacon Hill",0,5761437
24-273,JAN18-JANSU18-Sunday-15,50138548-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761437
24-273,JAN18-JANSU18-Sunday-15,50138550-JAN18-JANSU18-Sunday-15,"Beacon Hill",0,5761437
24-273,JAN18-JANSU18-Sunday-15,50138551-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761437
24-273,JAN18-JANSU18-Sunday-15,50138553-JAN18-JANSU18-Sunday-15,"Beacon Hill",0,5761437
24-273,JAN18-JANSU18-Sunday-15,50138554-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761437
24-273,JAN18-JANSU18-Sunday-15,50138555-JAN18-JANSU18-Sunday-15,"Beacon Hill",0,5761436
24-273,JAN18-JANSU18-Sunday-15,50138556-JAN18-JANSU18-Sunday-15,"St-Laurent",1,5761436
